x-axis,1,2,3
second,Volt,Volt,Volt
-96.249662E-03,-437.854665E-03,+6.062029E-03,+7.322233E-03
-96.246562E-03,-427.266938E-03,+1.787967E-03,+17.055148E-03
-96.243462E-03,-413.023004E-03,+49.267743E-03,+31.062118E-03
-96.240362E-03,-407.183252E-03,+39.534823E-03,-12.143607E-03
-96.237262E-03,-389.046152E-03,+15.794940E-03,-49.890449E-03
-96.234162E-03,-377.603615E-03,+25.527866E-03,-16.417644E-03
-96.231062E-03,-370.909053E-03,+39.534814E-03,-2.410695E-03
-96.227962E-03,-362.267905E-03,+15.794940E-03,-16.417638E-03
-96.224862E-03,-348.878783E-03,+6.062006E-03,+7.322233E-03
-96.221762E-03,-339.382835E-03,-17.677862E-03,+7.322233E-03
-96.218662E-03,-335.489659E-03,+1.788018E-03,+7.322233E-03
-96.215562E-03,-322.100536E-03,+39.534800E-03,+17.055176E-03
-96.212462E-03,-308.711413E-03,+25.527886E-03,+31.062090E-03
-96.209362E-03,-297.268880E-03,+39.534794E-03,+7.322233E-03
-96.206262E-03,-286.681138E-03,+25.527892E-03,+17.055184E-03
-96.203162E-03,-272.437226E-03,+20.068880E-03,+40.795036E-03
-96.200062E-03,-268.544043E-03,-41.417708E-03,+40.795036E-03
-96.196962E-03,-259.048104E-03,-7.944902E-03,+40.795036E-03
-96.193862E-03,-255.154919E-03,+6.061978E-03,+31.062073E-03
-96.190762E-03,-241.765796E-03,-7.944897E-03,+7.322233E-03
-96.187662E-03,-234.216455E-03,+25.527909E-03,+7.322233E-03
-96.184562E-03,-233.124639E-03,+39.534772E-03,+7.322233E-03
-96.181462E-03,-220.827334E-03,+15.794940E-03,+7.322233E-03
-96.178362E-03,-221.682109E-03,+15.794940E-03,+7.322233E-03
-96.175262E-03,-208.292986E-03,+6.061961E-03,+7.322233E-03
-96.172162E-03,-198.797056E-03,+1.788103E-03,-2.410749E-03
-96.169062E-03,-196.850459E-03,+39.534757E-03,-16.417584E-03
-96.165962E-03,-190.155898E-03,+15.794940E-03,+7.322233E-03
-96.162862E-03,-187.354533E-03,+15.794940E-03,+7.322233E-03
-96.159762E-03,-188.209298E-03,+25.527934E-03,+7.322233E-03
-96.156662E-03,-176.766774E-03,+39.534746E-03,-2.410763E-03
-96.153562E-03,-173.965413E-03,+25.527940E-03,-16.417570E-03
-96.150462E-03,-176.766773E-03,+39.534740E-03,+17.055235E-03
-96.147362E-03,-170.072212E-03,+25.527945E-03,+21.329025E-03
-96.144262E-03,-163.377650E-03,+29.801727E-03,-35.883577E-03
-96.141162E-03,-156.683089E-03,-7.944851E-03,-49.890361E-03
-96.138062E-03,-149.988528E-03,+15.794940E-03,-26.150569E-03
-96.134962E-03,-147.187173E-03,+15.794940E-03,-16.417553E-03
-96.131862E-03,-148.041922E-03,+15.794940E-03,+7.322233E-03
-96.128762E-03,-138.546009E-03,+15.794940E-03,+7.322233E-03
-96.125662E-03,-138.546009E-03,+15.794940E-03,+17.055258E-03
-96.122562E-03,-138.546009E-03,+15.794940E-03,+40.795036E-03
-96.119462E-03,-136.599402E-03,+15.794940E-03,+11.595944E-03
-96.116362E-03,-129.904841E-03,+15.794940E-03,-30.424271E-03
-96.113262E-03,-125.156887E-03,+6.061904E-03,+31.061999E-03
-96.110162E-03,-121.263671E-03,+1.788216E-03,+7.322233E-03
-96.107062E-03,-113.714374E-03,+29.801659E-03,+7.322233E-03
-96.103962E-03,-114.569108E-03,-7.944817E-03,+7.322233E-03
-96.100862E-03,-105.073204E-03,+15.794940E-03,+26.788329E-03
-96.097762E-03,-103.126594E-03,+6.061890E-03,+64.534788E-03
-96.094662E-03,-100.325254E-03,+1.788244E-03,+40.795036E-03
-96.091562E-03,-101.179982E-03,+49.267743E-03,+31.061979E-03
-96.088462E-03,-91.684083E-03,+49.267743E-03,+7.322233E-03
-96.085362E-03,-87.790858E-03,+49.267743E-03,+7.322233E-03
-96.082262E-03,-78.294961E-03,+49.267743E-03,+17.055298E-03
-96.079162E-03,-80.241574E-03,+39.534675E-03,+50.528103E-03
-96.076062E-03,-86.936136E-03,+15.794940E-03,+54.801697E-03
-96.072962E-03,-87.790853E-03,+15.794940E-03,+7.322233E-03
-96.069862E-03,-74.401730E-03,+15.794940E-03,+7.322233E-03
-96.066762E-03,-66.852455E-03,+25.528019E-03,-2.410846E-03
-96.063662E-03,-71.600400E-03,+39.534661E-03,-16.417488E-03
-96.060562E-03,-67.707166E-03,+25.528025E-03,+7.322233E-03
-96.057462E-03,-56.264661E-03,+49.267743E-03,+17.055321E-03
-96.054362E-03,-51.516717E-03,+39.534653E-03,+40.795036E-03
-96.051262E-03,-49.570099E-03,+35.261126E-03,+40.795036E-03
-96.048162E-03,-46.768776E-03,+63.274354E-03,+31.061940E-03
-96.045062E-03,-51.516717E-03,+15.794940E-03,+17.055332E-03
-96.041962E-03,-47.623476E-03,+15.794940E-03,+40.795036E-03
-96.038862E-03,-38.127596E-03,+15.794940E-03,+31.061931E-03
-96.035762E-03,-36.180974E-03,+25.528047E-03,+17.055340E-03
-96.032662E-03,-31.433035E-03,+39.534633E-03,+40.795036E-03
-96.029562E-03,-31.433035E-03,+6.061827E-03,+31.061923E-03
-96.026462E-03,-33.379658E-03,-17.677862E-03,+17.055349E-03
-96.023362E-03,-38.127596E-03,-7.944744E-03,+21.328799E-03
-96.020262E-03,-36.180971E-03,+25.528062E-03,-16.417448E-03
-96.017162E-03,-31.433035E-03,+49.267743E-03,+17.055357E-03
-96.014062E-03,-31.433035E-03,+29.801489E-03,+11.595655E-03
-96.010962E-03,-27.539783E-03,-17.677862E-03,-40.157112E-03
-96.007862E-03,-19.990540E-03,-7.944729E-03,+17.055366E-03
-96.004762E-03,-28.631728E-03,+25.528076E-03,+31.061900E-03
-96.001662E-03,-36.180968E-03,+39.534604E-03,+17.055372E-03
-95.998562E-03,-29.486406E-03,+6.061799E-03,+40.795036E-03
-95.995462E-03,-24.738474E-03,+1.788426E-03,+40.795036E-03
-95.992362E-03,-24.738474E-03,+39.534596E-03,+31.061889E-03
-95.989262E-03,-24.738474E-03,+6.061791E-03,+7.322233E-03
-95.986162E-03,-26.685104E-03,-17.677862E-03,+17.055386E-03
-95.983062E-03,-33.379666E-03,-7.944707E-03,+40.795036E-03
-95.979962E-03,-34.234332E-03,+15.794940E-03,+31.061877E-03
-95.976862E-03,-28.631738E-03,+25.528101E-03,+17.055394E-03
-95.973762E-03,-36.180963E-03,+39.534579E-03,+40.795036E-03
-95.970662E-03,-27.539768E-03,+25.528107E-03,+31.061869E-03
-95.967562E-03,-19.990547E-03,+39.534573E-03,+17.055403E-03
-95.964462E-03,-22.791839E-03,+15.794940E-03,+21.328691E-03
-95.961362E-03,-21.937183E-03,+15.794940E-03,-16.417394E-03
-95.958262E-03,-29.486399E-03,+15.794940E-03,+7.322233E-03
-95.955162E-03,-20.845201E-03,+15.794940E-03,+7.322233E-03
-95.952062E-03,-13.295989E-03,-3.671427E-03,+17.055417E-03
-95.948961E-03,-18.043913E-03,-21.951105E-03,+40.795036E-03
-95.945861E-03,-16.097275E-03,+29.801364E-03,+50.528225E-03
-95.942761E-03,-13.295991E-03,+1.788522E-03,+45.068261E-03
-95.939661E-03,-16.097274E-03,+39.534548E-03,-16.417374E-03
-95.936561E-03,-11.349352E-03,+6.061742E-03,-2.410965E-03
-95.933461E-03,-9.402712E-03,-17.677862E-03,-26.150569E-03
-95.930361E-03,-4.654791E-03,-17.677862E-03,-16.417366E-03
-95.927261E-03,-8.548074E-03,-17.677862E-03,-2.410973E-03
-95.924161E-03,-14.150629E-03,+1.788556E-03,-6.684151E-03
-95.921061E-03,-2.708149E-03,+39.534531E-03,+31.061824E-03
-95.917961E-03,+93.127E-06,+6.061725E-03,+7.322233E-03
-95.914861E-03,-4.654791E-03,+1.788573E-03,-2.410985E-03
-95.911761E-03,-2.708147E-03,+39.534522E-03,-6.684128E-03
-95.908661E-03,+2.039770E-03,+25.528164E-03,+31.061812E-03
-95.905561E-03,+2.039770E-03,+39.534517E-03,+7.322233E-03
-95.902461E-03,+5.933062E-03,+6.061711E-03,+17.055462E-03
-95.899361E-03,+11.535598E-03,-7.944630E-03,+31.061804E-03
-95.896261E-03,+3.986417E-03,+15.794940E-03,+7.322233E-03
-95.893161E-03,+8.734331E-03,+25.528178E-03,+7.322233E-03
-95.890061E-03,+8.734331E-03,+39.534502E-03,+17.055474E-03
-95.886961E-03,+8.734331E-03,+15.794940E-03,+40.795036E-03
-95.883861E-03,+8.734331E-03,+25.528186E-03,+31.061790E-03
-95.880761E-03,+8.734331E-03,+49.267743E-03,-2.411016E-03
-95.877661E-03,+10.680981E-03,+49.267743E-03,-6.684066E-03
-95.874561E-03,+13.482240E-03,+39.534488E-03,+21.328526E-03
-95.871461E-03,+10.680982E-03,+6.061683E-03,-16.417312E-03
-95.868361E-03,+13.482239E-03,+1.788658E-03,-2.411027E-03
-95.865261E-03,+10.680983E-03,+39.534480E-03,-16.417306E-03
-95.862161E-03,+15.428891E-03,+15.794940E-03,-2.411033E-03
-95.859061E-03,+13.482238E-03,+25.528209E-03,-16.417301E-03
-95.855961E-03,+6.787676E-03,+39.534471E-03,+17.055505E-03
-95.852861E-03,+3.986425E-03,+25.528215E-03,+40.795036E-03
-95.849761E-03,+8.734331E-03,+39.534466E-03,+31.061758E-03
-95.846661E-03,+10.680987E-03,+15.794940E-03,+17.055513E-03
-95.843561E-03,+13.482235E-03,+15.794940E-03,+40.795036E-03
-95.840461E-03,+8.734331E-03,+6.061655E-03,+21.328464E-03
-95.837361E-03,+6.787673E-03,-7.944574E-03,-16.417281E-03
-95.834261E-03,+2.039770E-03,+6.061649E-03,+17.055525E-03
-95.831161E-03,+93.111E-06,-7.944568E-03,+40.795036E-03
-95.828061E-03,-2.708132E-03,+15.794940E-03,+31.061739E-03
-95.824961E-03,+93.110E-06,+15.794940E-03,+7.322233E-03
-95.821861E-03,-761.470E-06,+15.794940E-03,-12.144372E-03
-95.818761E-03,+6.787669E-03,+15.794940E-03,-30.423455E-03
-95.815661E-03,+93.108E-06,+25.528249E-03,+31.061727E-03
-95.812561E-03,-4.654791E-03,+39.534431E-03,-2.411078E-03
-95.809461E-03,-4.654791E-03,+6.061626E-03,-16.417255E-03
-95.806361E-03,-4.654791E-03,+1.788772E-03,+17.055550E-03
-95.803261E-03,-4.654791E-03,+29.801103E-03,+40.795036E-03
-95.800161E-03,-761.462E-06,-7.944540E-03,+40.795036E-03
-95.797061E-03,+6.787665E-03,+15.794940E-03,+21.328385E-03
-95.793961E-03,+2.039770E-03,+15.794940E-03,-6.683913E-03
-95.790861E-03,+93.103E-06,+15.794940E-03,+31.061705E-03
-95.787761E-03,-2.708124E-03,+15.794940E-03,+17.055567E-03
-95.784661E-03,+2.039770E-03,+6.061603E-03,+40.795036E-03
-95.781561E-03,+2.039770E-03,-17.677862E-03,+21.328356E-03
-95.778461E-03,+2.039770E-03,-7.944520E-03,-16.417227E-03
-95.775361E-03,+2.039770E-03,+15.794940E-03,+17.055578E-03
-95.772261E-03,+2.039770E-03,+6.061592E-03,+31.061688E-03
-95.769161E-03,+3.986440E-03,-17.677862E-03,+7.322233E-03
-95.766061E-03,+8.734331E-03,-7.944508E-03,+7.322233E-03
-95.762961E-03,+6.787659E-03,+25.528297E-03,-2.411123E-03
-95.759861E-03,+3.986442E-03,+39.534383E-03,+3.049509E-03
-95.756761E-03,+6.787658E-03,+15.794940E-03,+64.534476E-03
-95.753661E-03,+2.039770E-03,+25.528305E-03,+11.594940E-03
-95.750561E-03,+2.039770E-03,+49.267743E-03,-59.623372E-03
-95.747461E-03,+3.986444E-03,+29.801001E-03,-30.423259E-03
-95.744361E-03,+8.734331E-03,-7.944489E-03,+31.061662E-03
-95.741261E-03,+10.681006E-03,+15.794940E-03,+7.322233E-03
-95.738161E-03,+13.482215E-03,+15.794940E-03,+17.055612E-03
-95.735061E-03,+8.734331E-03,+25.528322E-03,+31.061654E-03
-95.731961E-03,+10.681008E-03,+29.800973E-03,+7.322233E-03
-95.728861E-03,+13.482214E-03,-7.944474E-03,-2.411155E-03
-95.725761E-03,+10.681009E-03,+6.061550E-03,-26.150569E-03
-95.722661E-03,+15.428891E-03,-7.944469E-03,-6.683782E-03
-95.719561E-03,+15.428891E-03,+15.794940E-03,+21.328243E-03
-95.716461E-03,+13.482211E-03,+15.794940E-03,-6.683771E-03
-95.713361E-03,+10.681011E-03,+6.061538E-03,+21.328232E-03
-95.710261E-03,+17.375572E-03,-17.677862E-03,-6.683760E-03
-95.707161E-03,+20.176771E-03,-7.944455E-03,+40.795036E-03
-95.704061E-03,+13.482209E-03,+25.528351E-03,+40.795036E-03
-95.700961E-03,+10.681013E-03,+39.534329E-03,+40.795036E-03
-95.697861E-03,+15.428891E-03,+6.061524E-03,+21.328203E-03
-95.694761E-03,+19.322259E-03,+1.788976E-03,-16.417150E-03
-95.691661E-03,+28.818013E-03,+39.534321E-03,+17.055655E-03
-95.688561E-03,+28.818013E-03,+6.061516E-03,+50.528460E-03
-95.685461E-03,+26.871328E-03,+1.788993E-03,+45.067556E-03
-95.682361E-03,+22.123452E-03,+39.534312E-03,-16.417139E-03
-95.679261E-03,+27.963513E-03,+25.528373E-03,+7.322233E-03
-95.676161E-03,+38.313760E-03,+29.800871E-03,+7.322233E-03
-95.673061E-03,+32.711389E-03,+1.789015E-03,-2.411206E-03
-95.669961E-03,+40.260446E-03,+39.534301E-03,-6.683686E-03
-95.666861E-03,+33.565885E-03,+6.061496E-03,+31.061591E-03
-95.663761E-03,+30.764703E-03,-7.944415E-03,+7.322233E-03
-95.660661E-03,+37.459264E-03,+6.061490E-03,+7.322233E-03
-95.657561E-03,+40.260444E-03,+1.789044E-03,+7.322233E-03
-95.654461E-03,+35.512574E-03,+39.534287E-03,+17.055689E-03
-95.651361E-03,+35.512574E-03,+15.794940E-03,+31.061577E-03
-95.648261E-03,+37.459266E-03,+6.061479E-03,+7.322233E-03
-95.645161E-03,+42.207135E-03,-7.944398E-03,+7.322233E-03
-95.642061E-03,+42.207135E-03,+25.528407E-03,+7.322233E-03
-95.638961E-03,+42.207135E-03,+20.067333E-03,+17.055703E-03
-95.635861E-03,+40.260440E-03,-31.683719E-03,+31.061563E-03
-95.632761E-03,+35.512574E-03,+15.794940E-03,+7.322233E-03
-95.629661E-03,+35.512574E-03,+15.794940E-03,-12.144724E-03
-95.626561E-03,+35.512574E-03,+15.794940E-03,-30.422928E-03
-95.623461E-03,+37.459271E-03,+6.061456E-03,+31.061551E-03
-95.620361E-03,+40.260437E-03,-17.677862E-03,+7.322233E-03
-95.617261E-03,+31.619178E-03,-7.944372E-03,+7.322233E-03
-95.614161E-03,+26.016850E-03,+15.794940E-03,-12.144752E-03
-95.611061E-03,+33.565875E-03,+15.794940E-03,-30.422885E-03
-95.607961E-03,+28.818013E-03,+25.528439E-03,+31.061537E-03
-95.604861E-03,+28.818013E-03,+29.800740E-03,+7.322233E-03
-95.601761E-03,+28.818013E-03,-17.677862E-03,+17.055737E-03
-95.598661E-03,+26.871312E-03,-7.944355E-03,+21.328022E-03
-95.595561E-03,+20.176750E-03,+6.061431E-03,+3.049960E-03
-95.592461E-03,+15.428891E-03,-7.944350E-03,+64.534326E-03
-95.589361E-03,+15.428891E-03,+6.061425E-03,+40.795036E-03
-95.586261E-03,+17.375595E-03,-17.677862E-03,+40.795036E-03
-95.583161E-03,+20.176748E-03,+1.789180E-03,+40.795036E-03
-95.580061E-03,+15.428891E-03,+20.067171E-03,+50.528560E-03
-95.576961E-03,+11.535481E-03,-41.417138E-03,+54.800785E-03
-95.573861E-03,+3.986476E-03,-7.944333E-03,+7.322233E-03
-95.570761E-03,+6.787624E-03,+15.794940E-03,+17.055766E-03
-95.567661E-03,+2.039770E-03,+15.794940E-03,+31.061500E-03
-95.564561E-03,+3.986477E-03,+15.794940E-03,-2.411305E-03
-95.561461E-03,+6.787622E-03,+15.794940E-03,-16.417028E-03
-95.558361E-03,+3.986479E-03,+15.794940E-03,+7.322233E-03
-95.555261E-03,+8.734331E-03,+15.794940E-03,+17.055780E-03
-95.552161E-03,+8.734331E-03,+6.061391E-03,+40.795036E-03
-95.549061E-03,+8.734331E-03,-7.944310E-03,+31.061483E-03
-95.545961E-03,+8.734331E-03,+15.794940E-03,+7.322233E-03
-95.542861E-03,+10.681042E-03,+25.528498E-03,+17.055791E-03
-95.539761E-03,+15.428891E-03,+39.534182E-03,+21.327914E-03
-95.536661E-03,+13.482179E-03,+25.528504E-03,-6.683442E-03
-95.533561E-03,+10.681044E-03,+49.267743E-03,+31.061469E-03
-95.530461E-03,+15.428891E-03,+29.800604E-03,-2.411336E-03
-95.527361E-03,+17.375606E-03,-7.944290E-03,-6.683425E-03
-95.524261E-03,+22.123452E-03,+35.262090E-03,+31.061461E-03
-95.521161E-03,+24.070168E-03,+53.539812E-03,-2.411345E-03
-95.518061E-03,+26.871297E-03,-7.944282E-03,-16.416989E-03
-95.514961E-03,+24.070169E-03,+15.794940E-03,+17.055817E-03
-95.511861E-03,+30.764731E-03,+15.794940E-03,+40.795036E-03
-95.508761E-03,+35.512574E-03,+6.061351E-03,+40.795036E-03
-95.505661E-03,+39.406011E-03,-7.944270E-03,+31.061444E-03
-95.502561E-03,+48.901696E-03,+6.061346E-03,+7.322233E-03
-95.499461E-03,+50.848415E-03,-7.944265E-03,+7.322233E-03
-95.496361E-03,+55.596257E-03,+15.794940E-03,+7.322233E-03
-95.493261E-03,+53.649536E-03,+6.061337E-03,+7.322233E-03
-95.490161E-03,+50.848417E-03,-7.944256E-03,+7.322233E-03
-95.487061E-03,+57.542979E-03,+15.794940E-03,+7.322233E-03
-95.483961E-03,+60.344095E-03,+6.061329E-03,+7.322233E-03
-95.480861E-03,+55.596257E-03,-7.944248E-03,+17.055848E-03
-95.477761E-03,+59.489704E-03,+6.061323E-03,+31.061418E-03
-95.474661E-03,+67.038654E-03,+1.789378E-03,-2.411387E-03
-95.471561E-03,+66.184267E-03,+39.534120E-03,-16.416946E-03
-95.468461E-03,+75.679939E-03,+15.794940E-03,+7.322233E-03
-95.465361E-03,+75.679939E-03,+25.528569E-03,+17.055862E-03
-95.462261E-03,+75.679939E-03,+49.267743E-03,+21.327772E-03
-95.459161E-03,+75.679939E-03,+29.800474E-03,-16.416935E-03
-95.456061E-03,+73.733212E-03,-7.944225E-03,+7.322233E-03
-95.452961E-03,+70.932106E-03,+15.794940E-03,+7.322233E-03
-95.449860E-03,+77.626668E-03,+25.528583E-03,+17.055876E-03
-95.446760E-03,+80.427771E-03,+49.267743E-03,+31.061390E-03
-95.443660E-03,+73.733209E-03,+29.800446E-03,+17.055882E-03
-95.440560E-03,+68.985378E-03,-7.944211E-03,+40.795036E-03
-95.437460E-03,+68.985378E-03,+6.061286E-03,+31.061381E-03
-95.434360E-03,+67.038647E-03,+1.789452E-03,+17.055890E-03
-95.431260E-03,+62.290817E-03,+39.534083E-03,+21.327716E-03
-95.428160E-03,+62.290817E-03,+15.794940E-03,-16.416907E-03
-95.425060E-03,+62.290817E-03,+25.528606E-03,-2.411432E-03
-95.421960E-03,+60.344084E-03,+39.534074E-03,-16.416901E-03
-95.418860E-03,+55.596257E-03,+25.528612E-03,+17.055904E-03
-95.415760E-03,+53.649522E-03,+29.800395E-03,+31.061362E-03
-95.412660E-03,+46.954960E-03,-17.677862E-03,+7.322233E-03
-95.409560E-03,+42.207135E-03,-7.944182E-03,+17.055913E-03
-95.406460E-03,+42.207135E-03,+15.794940E-03,+21.327670E-03
-95.403360E-03,+44.153872E-03,+25.528626E-03,-16.416884E-03
-95.400260E-03,+41.114745E-03,+39.534054E-03,+7.322233E-03
-95.397160E-03,+24.070191E-03,+35.262323E-03,+7.322233E-03
-95.394060E-03,+28.818013E-03,+53.539463E-03,+7.322233E-03
-95.390960E-03,+24.924534E-03,-7.944165E-03,+17.055930E-03
-95.387860E-03,+15.428891E-03,+15.794940E-03,+40.795036E-03
-95.384760E-03,+15.428891E-03,+6.061238E-03,+31.061333E-03
-95.381660E-03,+13.482150E-03,+11.523254E-03,+17.055938E-03
-95.378560E-03,+8.734331E-03,+63.273129E-03,+11.593911E-03
-95.375460E-03,+8.734331E-03,+25.528651E-03,-40.155950E-03
-95.372360E-03,+8.734331E-03,+39.534029E-03,+7.322233E-03
-95.369260E-03,+6.787587E-03,+15.794940E-03,+7.322233E-03
-95.366160E-03,+93.026E-06,+25.528660E-03,+7.322233E-03
-95.363060E-03,-4.654791E-03,+49.267743E-03,+7.322233E-03
-95.359960E-03,-2.708046E-03,+39.534018E-03,+17.055958E-03
-95.356860E-03,+2.039770E-03,+15.794940E-03,+21.327580E-03
-95.353760E-03,+93.023E-06,+15.794940E-03,-6.683108E-03
-95.350660E-03,-2.708044E-03,+25.528674E-03,+21.327568E-03
-95.347560E-03,-1.853725E-03,+39.534006E-03,+3.050640E-03
-95.344460E-03,-9.402604E-03,+15.794940E-03,+54.800360E-03
-95.341360E-03,-4.654791E-03,+6.061198E-03,+7.322233E-03
-95.338260E-03,-761.293E-06,-7.944117E-03,+7.322233E-03
-95.335160E-03,+4.840831E-03,+25.528688E-03,+7.322233E-03
-95.332060E-03,-2.708041E-03,+39.533992E-03,-2.411517E-03
-95.328960E-03,+2.039770E-03,+25.528694E-03,-6.683062E-03
-95.325860E-03,+93.018E-06,+29.800230E-03,+31.061279E-03
-95.322760E-03,-761.287E-06,+1.789656E-03,+7.322233E-03
-95.319660E-03,+8.734331E-03,+39.533981E-03,+7.322233E-03
-95.316560E-03,+12.627837E-03,+15.794940E-03,+17.055998E-03
-95.313460E-03,+20.176699E-03,+6.061173E-03,+21.327500E-03
-95.310360E-03,+17.375646E-03,-17.677862E-03,-16.416799E-03
-95.307260E-03,+22.123452E-03,-7.944089E-03,+7.322233E-03
-95.304160E-03,+24.070208E-03,+15.794940E-03,-2.411543E-03
-95.301060E-03,+30.764769E-03,+15.794940E-03,-26.150569E-03
-95.297960E-03,+35.512574E-03,+6.061158E-03,-16.416787E-03
-95.294860E-03,+39.406088E-03,-7.944078E-03,+7.322233E-03
-95.291760E-03,+46.954938E-03,+6.061153E-03,+7.322233E-03
-95.288660E-03,+46.100651E-03,-7.944072E-03,+17.056024E-03
-95.285560E-03,+55.596257E-03,+15.794940E-03,+40.795036E-03
-95.282460E-03,+55.596257E-03,+15.794940E-03,+40.795036E-03
-95.279360E-03,+57.543017E-03,+25.528739E-03,+21.327438E-03
-95.276260E-03,+64.237578E-03,+49.267743E-03,-6.682966E-03
-95.273160E-03,+67.038617E-03,+39.533938E-03,+31.061231E-03
-95.270060E-03,+64.237579E-03,+15.794940E-03,+7.322233E-03
-95.266960E-03,+70.932141E-03,+15.794940E-03,-2.411577E-03
-95.263860E-03,+75.679939E-03,+6.061127E-03,-16.416756E-03
-95.260760E-03,+75.679939E-03,-7.944046E-03,+7.322233E-03
-95.257660E-03,+79.573467E-03,+15.794940E-03,+7.322233E-03
-95.254560E-03,+83.228768E-03,+15.794940E-03,+7.322233E-03
-95.251460E-03,+72.878908E-03,+15.794940E-03,-2.411591E-03
-95.248360E-03,+84.321266E-03,+6.061113E-03,-26.150569E-03
-95.245260E-03,+89.069061E-03,-17.677862E-03,-6.682909E-03
-95.242160E-03,+87.122294E-03,-7.944029E-03,+31.061203E-03
-95.239060E-03,+84.321267E-03,+25.528776E-03,+17.056069E-03
-95.235960E-03,+89.069061E-03,+39.533904E-03,+21.327359E-03
-95.232860E-03,+85.175524E-03,+15.794940E-03,-6.682887E-03
-95.229760E-03,+73.733170E-03,+15.794940E-03,+31.061191E-03
-95.226660E-03,+70.932148E-03,+6.061093E-03,+17.056080E-03
-95.223560E-03,+77.626709E-03,+1.789838E-03,+21.327336E-03
-95.220460E-03,+80.427729E-03,+29.800037E-03,-6.682864E-03
-95.217360E-03,+73.733168E-03,+1.789849E-03,+40.795036E-03
-95.214260E-03,+68.985378E-03,+39.533884E-03,+40.795036E-03
-95.211160E-03,+68.985378E-03,+6.061079E-03,+31.061174E-03
-95.208060E-03,+68.985378E-03,+1.789866E-03,+7.322233E-03
-95.204960E-03,+67.038605E-03,+49.267743E-03,+17.056100E-03
-95.201860E-03,+62.290817E-03,+39.533873E-03,+31.061166E-03
-95.198760E-03,+60.344043E-03,+6.061068E-03,+7.322233E-03
-95.195660E-03,+55.596257E-03,+1.789889E-03,+7.322233E-03
-95.192560E-03,+55.596257E-03,+29.799986E-03,-2.411645E-03
-95.189460E-03,+53.649480E-03,-7.943981E-03,-16.416688E-03
-95.186360E-03,+48.901696E-03,+25.528824E-03,+7.322233E-03
-95.183260E-03,+48.901696E-03,+49.267743E-03,+17.056120E-03
-95.180160E-03,+45.008140E-03,+39.533853E-03,+31.061146E-03
-95.177060E-03,+35.512574E-03,+6.061048E-03,+7.322233E-03
-95.173960E-03,+33.565795E-03,+1.789928E-03,+26.790024E-03
-95.170860E-03,+30.764793E-03,+39.533845E-03,+54.800042E-03
-95.167760E-03,+35.512574E-03,+15.794940E-03,+7.322233E-03
-95.164660E-03,+33.565793E-03,+6.061037E-03,+17.056137E-03
-95.161560E-03,+30.764795E-03,-7.943956E-03,+31.061129E-03
-95.158460E-03,+33.565792E-03,+25.528850E-03,-12.145586E-03
-95.155360E-03,+26.871231E-03,+39.533831E-03,-30.421635E-03
-95.152260E-03,+22.123452E-03,+15.794940E-03,+31.061121E-03
-95.149160E-03,+20.176669E-03,+25.528858E-03,+26.790069E-03
-95.146060E-03,+17.375676E-03,+29.799901E-03,+64.533917E-03
-95.142960E-03,+20.176667E-03,+1.789985E-03,+31.061112E-03
-95.139860E-03,+17.375677E-03,+39.533816E-03,+26.790086E-03
-95.136760E-03,+24.070238E-03,+6.061011E-03,+54.799980E-03
-95.133660E-03,+28.818013E-03,+1.790002E-03,-2.411699E-03
-95.130560E-03,+26.871226E-03,+49.267743E-03,-16.416634E-03
-95.127460E-03,+20.176665E-03,+20.065930E-03,+7.322233E-03
-95.124360E-03,+17.375680E-03,-21.948843E-03,-2.411707E-03
-95.121260E-03,+22.123452E-03,+49.267743E-03,-16.416626E-03
-95.118160E-03,+22.123452E-03,+29.799850E-03,-2.411713E-03
-95.115060E-03,+20.176662E-03,+1.790036E-03,+3.051278E-03
-95.111960E-03,+19.322472E-03,+39.533791E-03,+64.533886E-03
-95.108860E-03,+24.924431E-03,+25.528895E-03,+40.795036E-03
-95.105760E-03,+15.428891E-03,+39.533785E-03,+31.061078E-03
-95.102660E-03,+19.322476E-03,+15.794940E-03,+17.056194E-03
-95.099560E-03,+24.924428E-03,+15.794940E-03,+31.061072E-03
-95.096460E-03,+19.322478E-03,+6.060974E-03,+7.322233E-03
-95.093360E-03,+26.871219E-03,-7.943893E-03,+7.322233E-03
-95.090260E-03,+20.176658E-03,+25.528912E-03,+7.322233E-03
-95.087160E-03,+15.428891E-03,+39.533768E-03,-2.411741E-03
-95.084060E-03,+15.428891E-03,+15.794940E-03,-16.416592E-03
-95.080960E-03,+19.322484E-03,+6.060960E-03,+17.056213E-03
-95.077860E-03,+30.764810E-03,+1.790104E-03,+31.061053E-03
-95.074760E-03,+33.565777E-03,+29.799771E-03,-2.411753E-03
-95.071660E-03,+26.871215E-03,+1.790115E-03,-26.150569E-03
-95.068560E-03,+27.963848E-03,+29.799760E-03,-16.416578E-03
-95.065460E-03,+38.313537E-03,-7.943868E-03,+17.056228E-03
-95.062360E-03,+30.764813E-03,+15.794940E-03,+31.061038E-03
-95.059260E-03,+33.565774E-03,+15.794940E-03,+7.322233E-03
-95.056160E-03,+30.764814E-03,+25.528943E-03,+7.322233E-03
-95.053060E-03,+35.512574E-03,+39.533737E-03,+7.322233E-03
-95.049960E-03,+35.512574E-03,+15.794940E-03,-12.145784E-03
