x-axis,1,2
second,Volt,Volt
-50.524372E-03,+1.183716E-03,-15.577250E-03
-50.521272E-03,+763.593E-06,-17.677862E-03
-50.518172E-03,+763.593E-06,+45.066530E-03
-50.515072E-03,+7.038033E-03,-13.476655E-03
-50.511972E-03,+7.458154E-03,+45.066541E-03
-50.508872E-03,+1.183713E-03,+49.267743E-03
-50.505772E-03,+7.038035E-03,+17.895536E-03
-50.502672E-03,+7.458154E-03,+15.794940E-03
-50.499572E-03,+7.458154E-03,+15.794940E-03
-50.496472E-03,+7.458154E-03,+78.539372E-03
-50.493372E-03,+1.183710E-03,+19.996108E-03
-50.490272E-03,+763.593E-06,-15.577281E-03
-50.487172E-03,+763.593E-06,+45.066586E-03
-50.484072E-03,+7.038039E-03,+17.895516E-03
-50.480972E-03,-5.090739E-03,+15.794940E-03
-50.477872E-03,+6.617926E-03,+15.794940E-03
-50.474772E-03,+1.183707E-03,+15.794940E-03
-50.471672E-03,-5.510855E-03,+15.794940E-03
-50.468572E-03,+343.481E-06,+15.794940E-03
-50.465472E-03,-5.510856E-03,+47.167184E-03
-50.462372E-03,-12.205417E-03,+17.895496E-03
-50.459272E-03,-6.351078E-03,+47.167190E-03
-50.456172E-03,-12.205418E-03,-13.476762E-03
-50.453072E-03,-12.625528E-03,+13.694393E-03
-50.449972E-03,-6.351076E-03,+15.794940E-03
-50.446872E-03,-31.028778E-03,-46.949582E-03
-50.443772E-03,-26.434758E-03,+11.593863E-03
-50.440672E-03,-13.465743E-03,+15.794940E-03
-50.437572E-03,-25.174437E-03,-15.577329E-03
-50.434472E-03,-26.014650E-03,+45.066683E-03
-50.431372E-03,-32.289106E-03,+17.895468E-03
-50.428272E-03,-26.434755E-03,+15.794940E-03
-50.425172E-03,-38.563563E-03,-15.577341E-03
-50.422072E-03,-33.129315E-03,-17.677862E-03
-50.418972E-03,-32.709211E-03,+13.694424E-03
-50.415872E-03,-26.434753E-03,+15.794940E-03
-50.412772E-03,-38.563568E-03,-15.577352E-03
-50.409672E-03,-39.403772E-03,+45.066728E-03
-50.406572E-03,-39.403772E-03,+49.267743E-03
-50.403472E-03,-39.403772E-03,+17.895442E-03
-50.400372E-03,-45.678233E-03,+47.167244E-03
-50.397272E-03,-39.823871E-03,+49.267743E-03
-50.394172E-03,-45.678234E-03,-13.476876E-03
-50.391072E-03,-33.549407E-03,+13.694450E-03
-50.387972E-03,-32.709211E-03,+15.794940E-03
-50.384872E-03,-32.709211E-03,+47.167258E-03
-50.381772E-03,-38.983676E-03,+17.895422E-03
-50.378672E-03,-26.854842E-03,-15.577383E-03
-50.375572E-03,-26.014650E-03,-17.677862E-03
-50.372472E-03,-26.014650E-03,+45.066796E-03
-50.369372E-03,-32.289117E-03,+17.895411E-03
-50.366272E-03,-26.434744E-03,+15.794940E-03
-50.363172E-03,-19.740182E-03,+47.167278E-03
-50.360072E-03,-13.045621E-03,-13.476938E-03
-50.356972E-03,-12.625528E-03,-49.050205E-03
-50.353872E-03,-12.625528E-03,-19.778319E-03
-50.350772E-03,-18.899999E-03,+13.694487E-03
-50.347672E-03,-13.045619E-03,+15.794940E-03
-50.344572E-03,-6.351057E-03,+15.794940E-03
-50.341472E-03,+343.504E-06,-15.577417E-03
-50.338372E-03,-5.510879E-03,+13.694498E-03
-50.335272E-03,+6.617978E-03,+15.794940E-03
-50.332172E-03,+7.458154E-03,+15.794940E-03
-50.329072E-03,+1.183680E-03,-15.577429E-03
-50.325972E-03,+7.038068E-03,+76.439253E-03
-50.322872E-03,+7.458154E-03,+19.995796E-03
-50.319772E-03,+7.458154E-03,+15.794940E-03
-50.316672E-03,+13.732630E-03,+109.912081E-03
-50.313572E-03,+7.878238E-03,+53.468582E-03
-50.310472E-03,+7.458154E-03,+80.640129E-03
-50.307372E-03,+7.458154E-03,+19.995768E-03
-50.304272E-03,+13.732633E-03,+47.167332E-03
-50.301172E-03,+14.152715E-03,+49.267743E-03
-50.298072E-03,+20.427195E-03,+49.267743E-03
-50.294972E-03,+8.298315E-03,+17.895343E-03
-50.291872E-03,+1.183673E-03,-46.949865E-03
-50.288772E-03,+7.038075E-03,+11.594147E-03
-50.285672E-03,+7.458154E-03,+15.794940E-03
-50.282572E-03,+7.458154E-03,+47.167352E-03
-50.279472E-03,+7.458154E-03,+49.267743E-03
-50.276372E-03,+1.183670E-03,-13.477091E-03
-50.273272E-03,+7.038078E-03,-17.677862E-03
-50.270172E-03,+7.458154E-03,-17.677862E-03
-50.267072E-03,-5.090817E-03,-17.677862E-03
-50.263972E-03,+6.618004E-03,+13.694566E-03
-50.260872E-03,+7.458154E-03,+15.794940E-03
-50.257772E-03,-5.090820E-03,-15.577494E-03
-50.254672E-03,+6.618008E-03,+45.067011E-03
-50.251572E-03,+7.458154E-03,+17.895303E-03
-50.248472E-03,+1.183665E-03,+47.167383E-03
-50.245372E-03,-5.510896E-03,+17.895297E-03
-50.242272E-03,-5.930968E-03,+47.167388E-03
-50.239172E-03,-5.930968E-03,-13.477159E-03
-50.236072E-03,-12.205459E-03,+13.694592E-03
-50.232972E-03,-6.351037E-03,+15.794940E-03
-50.229872E-03,-12.205460E-03,+47.167400E-03
-50.226772E-03,-6.351036E-03,+17.895280E-03
-50.223672E-03,+343.526E-06,-15.577525E-03
-50.220572E-03,+763.593E-06,-17.677862E-03
-50.217472E-03,+763.593E-06,-49.050333E-03
-50.214372E-03,-11.785397E-03,+74.339230E-03
-50.211272E-03,-76.537E-06,-11.376884E-03
-50.208172E-03,-5.510903E-03,+13.694617E-03
-50.205072E-03,-5.930968E-03,-15.577542E-03
-50.201972E-03,+343.530E-06,+45.067108E-03
-50.198872E-03,+763.593E-06,+17.895255E-03
-50.195772E-03,+763.593E-06,+78.539922E-03
-50.192672E-03,+7.038092E-03,+51.368052E-03
-50.189572E-03,+13.732654E-03,+17.895246E-03
-50.186472E-03,+7.878215E-03,+15.794940E-03
-50.183372E-03,+13.732655E-03,+15.794940E-03
-50.180272E-03,+20.427216E-03,+15.794940E-03
-50.177172E-03,+20.847276E-03,+78.539956E-03
-50.174072E-03,+8.298271E-03,+51.368035E-03
-50.170972E-03,+13.732657E-03,+17.895229E-03
-50.167872E-03,+26.701722E-03,+15.794940E-03
-50.164772E-03,+14.992828E-03,-15.577579E-03
-50.161672E-03,+14.152715E-03,-17.677862E-03
-50.158572E-03,+20.427220E-03,+45.067187E-03
-50.155472E-03,+20.847276E-03,-13.477312E-03
-50.152372E-03,+20.847276E-03,+13.694668E-03
-50.149271E-03,+27.121783E-03,-46.950126E-03
-50.146171E-03,+21.267329E-03,+11.594407E-03
-50.143071E-03,+33.396292E-03,+15.794940E-03
-50.139971E-03,+27.961889E-03,-15.577601E-03
-50.136871E-03,+27.541837E-03,-17.677862E-03
-50.133771E-03,+21.267327E-03,+13.694685E-03
-50.130671E-03,+20.847276E-03,-15.577610E-03
-50.127571E-03,+14.572765E-03,+76.439797E-03
-50.124471E-03,+26.701738E-03,+51.367989E-03
-50.121371E-03,+21.267325E-03,+80.640301E-03
-50.118271E-03,+20.847276E-03,-11.377139E-03
-50.115171E-03,+20.847276E-03,+13.694702E-03
-50.112071E-03,+20.847276E-03,+15.794940E-03
-50.108971E-03,+20.847276E-03,+47.167510E-03
-50.105871E-03,+20.847276E-03,-13.477403E-03
-50.102771E-03,+8.298245E-03,+45.067289E-03
-50.099671E-03,+7.458154E-03,+17.895164E-03
-50.096571E-03,+7.458154E-03,+47.167522E-03
-50.093471E-03,+7.458154E-03,+17.895159E-03
-50.090371E-03,+7.458154E-03,+15.794940E-03
-50.087271E-03,+1.183636E-03,+15.794940E-03
-50.084171E-03,-5.510926E-03,+47.167533E-03
-50.081071E-03,-5.930968E-03,+17.895147E-03
-50.077971E-03,-12.205488E-03,-15.577658E-03
-50.074871E-03,-6.351008E-03,+45.067340E-03
-50.071771E-03,-12.205489E-03,+80.640347E-03
-50.068671E-03,-25.174572E-03,-11.377275E-03
-50.065571E-03,-19.740128E-03,+45.067357E-03
-50.062471E-03,-25.594612E-03,+17.895130E-03
-50.059371E-03,-26.014650E-03,+15.794940E-03
-50.056271E-03,-38.563698E-03,+15.794940E-03
-50.053171E-03,-39.403772E-03,-15.577681E-03
-50.050071E-03,-33.129247E-03,+13.694762E-03
-50.046971E-03,-38.983737E-03,+47.167567E-03
-50.043871E-03,-33.129246E-03,+49.267743E-03
-50.040771E-03,-38.983738E-03,+17.895110E-03
-50.037671E-03,-51.952827E-03,-15.577695E-03
-50.034571E-03,-46.518366E-03,+45.067414E-03
-50.031471E-03,-33.549276E-03,-13.477539E-03
-50.028371E-03,-51.532798E-03,-17.677862E-03
-50.025271E-03,-46.518364E-03,+45.067431E-03
-50.022171E-03,-46.098333E-03,-13.477556E-03
-50.019071E-03,-52.372864E-03,+13.694790E-03
-50.015971E-03,-59.067425E-03,+15.794940E-03
-50.012871E-03,-53.212923E-03,+15.794940E-03
-50.009771E-03,-52.792894E-03,+47.167601E-03
-50.006671E-03,-59.067427E-03,-13.477584E-03
-50.003571E-03,-59.487455E-03,-17.677862E-03
-50.000471E-03,-53.212920E-03,-17.677862E-03
-49.997371E-03,-59.067428E-03,+45.067482E-03
-49.994271E-03,-59.487455E-03,-13.477607E-03
-49.991171E-03,-59.487455E-03,+13.694816E-03
-49.988071E-03,-53.212918E-03,-15.577740E-03
-49.984971E-03,-52.792894E-03,+13.694821E-03
-49.981871E-03,-46.518356E-03,-15.577746E-03
-49.978771E-03,-39.823795E-03,-49.050551E-03
-49.975671E-03,-45.678311E-03,+11.594719E-03
-49.972571E-03,-46.098333E-03,+47.167635E-03
-49.969471E-03,-46.098333E-03,+17.895045E-03
-49.966371E-03,-33.549252E-03,+15.794940E-03
-49.963271E-03,-38.983752E-03,+47.167644E-03
-49.960171E-03,-39.403772E-03,-13.477669E-03
-49.957071E-03,-39.403772E-03,+45.067556E-03
-49.953971E-03,-45.678315E-03,+49.267743E-03
-49.950871E-03,-33.549246E-03,-13.477686E-03
-49.947771E-03,-26.434667E-03,+45.067573E-03
-49.944671E-03,-38.563739E-03,+17.895023E-03
-49.941571E-03,-26.854682E-03,-15.577783E-03
-49.938471E-03,-26.014650E-03,-17.677862E-03
-49.935371E-03,-26.014650E-03,+13.694867E-03
-49.932271E-03,-26.014650E-03,+15.794940E-03
-49.929171E-03,-26.014650E-03,+47.167675E-03
-49.926071E-03,-26.014650E-03,-13.477732E-03
-49.922971E-03,-26.014650E-03,-17.677862E-03
-49.919871E-03,-13.465552E-03,+45.067624E-03
-49.916771E-03,-12.625528E-03,+49.267743E-03
-49.913671E-03,-12.625528E-03,+80.640491E-03
-49.910571E-03,-18.900079E-03,+19.995042E-03
-49.907471E-03,-6.770987E-03,+15.794940E-03
-49.904371E-03,-18.480071E-03,+47.167697E-03
-49.901271E-03,-13.045537E-03,+49.267743E-03
-49.898171E-03,-12.625528E-03,+49.267743E-03
-49.895071E-03,-12.625528E-03,+17.894977E-03
-49.891971E-03,-12.625528E-03,+15.794940E-03
-49.888871E-03,-12.625528E-03,+15.794940E-03
-49.885771E-03,-12.625528E-03,+47.167714E-03
-49.882671E-03,-6.350973E-03,+17.894966E-03
-49.879571E-03,-12.205524E-03,+15.794940E-03
-49.876471E-03,-76.415E-06,+15.794940E-03
-49.873371E-03,-11.785522E-03,+15.794940E-03
-49.870271E-03,-6.350970E-03,+47.167729E-03
-49.867171E-03,+343.591E-06,+49.267743E-03
-49.864071E-03,-11.785525E-03,+17.894949E-03
-49.860971E-03,-12.625528E-03,+15.794940E-03
-49.857871E-03,-6.350968E-03,-15.577859E-03
-49.854771E-03,+343.593E-06,-17.677862E-03
-49.851671E-03,-5.510968E-03,+13.694943E-03
-49.848571E-03,-12.205530E-03,+15.794940E-03
-49.845471E-03,-18.900091E-03,+15.794940E-03
-49.842371E-03,-6.770963E-03,+78.540568E-03
-49.839271E-03,-12.205531E-03,+19.994912E-03
-49.836171E-03,-6.350964E-03,-15.577879E-03
-49.833071E-03,-12.205532E-03,+13.694960E-03
-49.829971E-03,-6.350963E-03,-15.577885E-03
-49.826871E-03,-5.930968E-03,+13.694966E-03
-49.823771E-03,-5.930968E-03,+47.167771E-03
-49.820671E-03,+343.599E-06,+17.894909E-03
-49.817571E-03,-5.510974E-03,+15.794940E-03
-49.814471E-03,+343.601E-06,+47.167780E-03
-49.811371E-03,-11.785544E-03,+17.894901E-03
-49.808271E-03,-6.350959E-03,+47.167785E-03
-49.805171E-03,-12.205538E-03,-13.477953E-03
-49.802071E-03,-12.625528E-03,+45.067839E-03
-49.798971E-03,-76.386E-06,+17.894889E-03
-49.795871E-03,+763.593E-06,-15.577916E-03
-49.792771E-03,-5.510979E-03,+13.694997E-03
-49.789671E-03,+343.605E-06,+15.794940E-03
-49.786571E-03,-5.510980E-03,+15.794940E-03
-49.783471E-03,+343.606E-06,-15.577927E-03
-49.780371E-03,-5.510981E-03,+45.067879E-03
-49.777271E-03,+343.607E-06,+17.894869E-03
-49.774171E-03,+763.593E-06,-15.577936E-03
-49.771071E-03,+763.593E-06,+13.695017E-03
-49.767971E-03,+763.593E-06,+15.794940E-03
-49.764871E-03,+763.593E-06,+47.167825E-03
-49.761771E-03,-5.510985E-03,+17.894855E-03
-49.758671E-03,+343.611E-06,+15.794940E-03
-49.755571E-03,+763.593E-06,+47.167833E-03
-49.752471E-03,-11.785566E-03,-13.478049E-03
-49.749371E-03,-76.368E-06,+13.695037E-03
-49.746271E-03,-11.785568E-03,-15.577961E-03
-49.743171E-03,-76.366E-06,+13.695042E-03
-49.740071E-03,+763.593E-06,+15.794940E-03
-49.736971E-03,-5.510989E-03,-15.577970E-03
-49.733871E-03,-5.930968E-03,+45.067964E-03
-49.730771E-03,-5.930968E-03,+49.267743E-03
-49.727671E-03,+343.616E-06,-13.478095E-03
-49.724571E-03,-5.510991E-03,+45.067981E-03
-49.721471E-03,-5.930968E-03,+17.894818E-03
-49.718371E-03,-5.930968E-03,+15.794940E-03
-49.715271E-03,-5.930968E-03,+15.794940E-03
-49.712171E-03,-12.205555E-03,+15.794940E-03
-49.709071E-03,-6.350941E-03,+15.794940E-03
-49.705971E-03,-5.930968E-03,-46.950937E-03
-49.702871E-03,-5.930968E-03,-19.777723E-03
-49.699771E-03,+343.622E-06,+45.068026E-03
-49.696671E-03,-11.785586E-03,+17.894796E-03
-49.693571E-03,-6.350938E-03,+15.794940E-03
-49.690471E-03,-5.930968E-03,+78.540846E-03
-49.687371E-03,-5.930968E-03,+51.367590E-03
-49.684271E-03,+343.624E-06,+49.267743E-03
-49.681171E-03,-11.785592E-03,+49.267743E-03
-49.678071E-03,-12.625528E-03,-44.851149E-03
-49.674971E-03,-6.350935E-03,+11.595269E-03
-49.671871E-03,-12.205562E-03,+47.167910E-03
-49.668771E-03,-12.625528E-03,+17.894770E-03
-49.665671E-03,-6.350933E-03,+15.794940E-03
-49.662571E-03,-12.205564E-03,-15.578038E-03
-49.659471E-03,-6.350932E-03,+13.695119E-03
-49.656371E-03,-5.930968E-03,-15.578044E-03
-49.653271E-03,-12.205565E-03,+13.695125E-03
-49.650171E-03,-12.625528E-03,+15.794940E-03
-49.647070E-03,-12.625528E-03,+47.167933E-03
-49.643970E-03,-18.900128E-03,+17.894748E-03
-49.640870E-03,-25.594689E-03,+15.794940E-03
-49.637770E-03,-19.740050E-03,+15.794940E-03
-49.634670E-03,-19.320089E-03,+47.167944E-03
-49.631570E-03,-19.320089E-03,-13.478270E-03
-49.628470E-03,-25.594692E-03,+13.695147E-03
-49.625370E-03,-19.740047E-03,+47.167953E-03
-49.622270E-03,-25.594693E-03,+17.894728E-03
-49.619170E-03,-19.740046E-03,+47.167958E-03
-49.616070E-03,-25.594694E-03,-44.851319E-03
-49.612970E-03,-26.014650E-03,+11.595382E-03
-49.609870E-03,-38.563862E-03,+15.794940E-03
-49.606770E-03,-26.854560E-03,+47.167970E-03
-49.603670E-03,-38.563864E-03,+17.894711E-03
-49.600570E-03,-39.403772E-03,+47.167975E-03
-49.597470E-03,-39.403772E-03,+17.894705E-03
-49.594370E-03,-33.129164E-03,-15.578100E-03
-49.591270E-03,-45.258429E-03,+45.068225E-03
-49.588170E-03,-39.823723E-03,+49.267743E-03
-49.585070E-03,-33.129162E-03,+17.894694E-03
-49.581970E-03,-38.983822E-03,+15.794940E-03
-49.578870E-03,-45.678383E-03,+15.794940E-03
-49.575770E-03,-39.823721E-03,+15.794940E-03
-49.572670E-03,-33.129160E-03,+15.794940E-03
-49.569570E-03,-38.983824E-03,+15.794940E-03
-49.566470E-03,-39.403772E-03,+15.794940E-03
-49.563370E-03,-33.129158E-03,+15.794940E-03
-49.560270E-03,-38.983826E-03,+15.794940E-03
-49.557170E-03,-26.854541E-03,+15.794940E-03
-49.554070E-03,-32.289266E-03,+15.794940E-03
-49.550970E-03,-32.709211E-03,+15.794940E-03
-49.547870E-03,-32.709211E-03,+47.168023E-03
-49.544770E-03,-26.434594E-03,-13.478429E-03
-49.541670E-03,-32.289268E-03,+13.695227E-03
-49.538570E-03,-26.434592E-03,+15.794940E-03
-49.535470E-03,-26.014650E-03,+78.541129E-03
-49.532370E-03,-26.014650E-03,+19.994351E-03
-49.529270E-03,-19.740030E-03,-15.578160E-03
-49.526170E-03,-19.320089E-03,+13.695241E-03
-49.523070E-03,-19.320089E-03,-15.578165E-03
-49.519970E-03,-13.045467E-03,+13.695246E-03
-49.516870E-03,-25.174774E-03,+15.794940E-03
-49.513770E-03,-13.465404E-03,-15.578174E-03
-49.510670E-03,-6.350905E-03,+13.695255E-03
-49.507570E-03,-12.205592E-03,+47.168060E-03
-49.504470E-03,-25.174778E-03,+17.894620E-03
-49.501370E-03,-13.465399E-03,+15.794940E-03
-49.498270E-03,-12.625528E-03,+47.168069E-03
-49.495170E-03,-6.350902E-03,+17.894612E-03
-49.492070E-03,-5.930968E-03,+78.541209E-03
-49.488970E-03,-5.930968E-03,+19.994271E-03
-49.485870E-03,-5.930968E-03,-15.578199E-03
-49.482770E-03,-12.205597E-03,+13.695280E-03
-49.479670E-03,-6.350899E-03,+47.168086E-03
-49.476570E-03,+343.662E-06,+17.894594E-03
-49.473470E-03,-11.785668E-03,+47.168091E-03
-49.470370E-03,-6.350897E-03,-13.478565E-03
-49.467270E-03,-5.930968E-03,+45.068451E-03
-49.464170E-03,-12.205600E-03,+49.267743E-03
-49.461070E-03,-12.625528E-03,+17.894580E-03
-49.457970E-03,-12.625528E-03,+47.168106E-03
-49.454870E-03,-12.625528E-03,+17.894575E-03
-49.451770E-03,-12.625528E-03,+15.794940E-03
-49.448670E-03,-12.625528E-03,+15.794940E-03
-49.445570E-03,-6.350893E-03,+47.168117E-03
-49.442470E-03,-5.930968E-03,-44.851796E-03
-49.439370E-03,-12.205604E-03,-51.150665E-03
-49.436270E-03,-6.350891E-03,+42.968891E-03
-49.433170E-03,-12.205606E-03,+49.267743E-03
-49.430070E-03,-6.350890E-03,+17.894552E-03
-49.426970E-03,-12.205607E-03,+47.168134E-03
-49.423870E-03,-12.625528E-03,+17.894546E-03
-49.420770E-03,-76.248E-06,+15.794940E-03
-49.417670E-03,-5.511048E-03,+15.794940E-03
-49.414570E-03,-12.205609E-03,-15.578265E-03
-49.411470E-03,-25.174812E-03,-17.677862E-03
-49.408370E-03,-13.465365E-03,+13.695348E-03
-49.405270E-03,-6.350885E-03,-15.578273E-03
-49.402170E-03,-12.205611E-03,+13.695354E-03
-49.399070E-03,-25.174817E-03,+47.168159E-03
-49.395970E-03,-19.740005E-03,+49.267743E-03
-49.392870E-03,-13.045444E-03,+17.894518E-03
-49.389770E-03,-18.900174E-03,-15.578287E-03
-49.386670E-03,-19.320089E-03,+13.695368E-03
-49.383570E-03,-25.594736E-03,+47.168174E-03
-49.380470E-03,-13.465355E-03,+49.267743E-03
-49.377370E-03,-18.900177E-03,-13.478735E-03
-49.374270E-03,-25.594738E-03,-17.677862E-03
-49.371170E-03,-26.014650E-03,+13.695382E-03
-49.368070E-03,-26.014650E-03,+15.794940E-03
-49.364970E-03,-26.014650E-03,+15.794940E-03
-49.361870E-03,-26.014650E-03,+15.794940E-03
-49.358770E-03,-32.289302E-03,+47.168196E-03
-49.355670E-03,-38.983863E-03,+17.894484E-03
-49.352570E-03,-33.129119E-03,+47.168202E-03
-49.349470E-03,-26.434558E-03,+17.894478E-03
-49.346370E-03,-32.289304E-03,+47.168208E-03
-49.343270E-03,-32.709211E-03,+49.267743E-03
-49.340170E-03,-38.983866E-03,+17.894470E-03
-49.337070E-03,-39.403772E-03,+47.168216E-03
-49.333970E-03,-33.129116E-03,+49.267743E-03
-49.330870E-03,-38.983868E-03,+17.894461E-03
-49.327770E-03,-33.129115E-03,-15.578344E-03
-49.324670E-03,-32.709211E-03,+13.695425E-03
-49.321570E-03,-32.709211E-03,-15.578350E-03
-49.318470E-03,-38.983870E-03,+13.695431E-03
-49.315370E-03,-39.403772E-03,+47.168236E-03
-49.312270E-03,-39.403772E-03,+17.894444E-03
-49.309170E-03,-39.403772E-03,+47.168242E-03
-49.306070E-03,-39.403772E-03,-13.478866E-03
-49.302970E-03,-33.129110E-03,-17.677862E-03
-49.299870E-03,-26.434549E-03,+13.695448E-03
-49.296770E-03,-19.739987E-03,+47.168253E-03
-49.293670E-03,-19.320089E-03,-13.478888E-03
-49.290570E-03,-25.594753E-03,+13.695456E-03
-49.287470E-03,-26.014650E-03,+15.794940E-03
-49.284370E-03,-19.739985E-03,+15.794940E-03
-49.281270E-03,-25.594755E-03,+47.168267E-03
-49.278170E-03,-19.739984E-03,+17.894413E-03
-49.275070E-03,-19.320089E-03,-15.578392E-03
-49.271970E-03,-13.045422E-03,+13.695473E-03
-49.268870E-03,-6.350861E-03,+15.794940E-03
-49.265770E-03,-5.930968E-03,+47.168281E-03
-49.262670E-03,-5.930968E-03,-13.478945E-03
-49.259570E-03,-5.930968E-03,-17.677862E-03
-49.256470E-03,-5.930968E-03,+45.068837E-03
-49.253370E-03,+343.703E-06,+17.894390E-03
-49.250270E-03,+763.593E-06,+15.794940E-03
-49.247170E-03,+7.038265E-03,+47.168298E-03
-49.244070E-03,+7.458154E-03,+49.267743E-03
-49.240970E-03,+1.183481E-03,+17.894379E-03
-49.237870E-03,+763.593E-06,+47.168307E-03
-49.234770E-03,+763.593E-06,+17.894373E-03
-49.231670E-03,+7.038268E-03,+15.794940E-03
-49.228570E-03,+7.458154E-03,+78.541690E-03
-49.225470E-03,+7.458154E-03,+19.993790E-03
-49.222370E-03,+7.458154E-03,-15.578440E-03
-49.219270E-03,+7.458154E-03,+45.068905E-03
-49.216170E-03,+13.732832E-03,+80.641129E-03
-49.213070E-03,+7.878037E-03,-11.379622E-03
-49.209970E-03,+13.732833E-03,-17.677862E-03
-49.206870E-03,+1.603356E-03,-17.677862E-03
-49.203770E-03,+7.038273E-03,-17.677862E-03
-49.200670E-03,+13.732835E-03,+13.695538E-03
-49.197570E-03,+7.878034E-03,+47.168344E-03
-49.194470E-03,+7.458154E-03,+49.267743E-03
-49.191370E-03,-5.091210E-03,+49.267743E-03
-49.188270E-03,+343.715E-06,-13.479081E-03
-49.185170E-03,-5.511090E-03,-17.677862E-03
-49.182070E-03,+343.716E-06,+13.695555E-03
-49.178970E-03,+7.038278E-03,+15.794940E-03
-49.175870E-03,-11.365901E-03,+15.794940E-03
-49.172770E-03,-6.350843E-03,+15.794940E-03
-49.169670E-03,-12.205654E-03,+15.794940E-03
-49.166570E-03,-12.625528E-03,+15.794940E-03
-49.163470E-03,-25.174903E-03,-15.578494E-03
-49.160370E-03,-19.739962E-03,+76.442450E-03
-49.157270E-03,-19.320089E-03,-11.379775E-03
-49.154170E-03,-25.594778E-03,+13.695581E-03
-49.151070E-03,-26.014650E-03,+15.794940E-03
-49.147969E-03,-26.014650E-03,+47.168389E-03
-49.144869E-03,-19.739960E-03,+49.267743E-03
-49.141769E-03,-25.594781E-03,+17.894288E-03
-49.138669E-03,-32.289342E-03,+15.794940E-03
-49.135569E-03,-26.434519E-03,+47.168400E-03
-49.132469E-03,-26.014650E-03,+17.894280E-03
-49.129369E-03,-38.564037E-03,+78.541872E-03
-49.126269E-03,-45.678466E-03,+51.367077E-03
-49.123169E-03,-39.823638E-03,+17.894271E-03
-49.120069E-03,-33.129077E-03,-15.578534E-03
-49.116969E-03,-45.258603E-03,-17.677862E-03
-49.113869E-03,-46.098333E-03,+13.695618E-03
-49.110769E-03,-39.823636E-03,-15.578542E-03
-49.107669E-03,-39.403772E-03,+13.695623E-03
-49.104569E-03,-45.678470E-03,-15.578548E-03
-49.101469E-03,-46.098333E-03,+45.069120E-03
-49.098369E-03,-46.098333E-03,+17.894249E-03
-49.095269E-03,-52.373033E-03,-15.578557E-03
-49.092169E-03,-52.792894E-03,-17.677862E-03
-49.089069E-03,-52.792894E-03,-17.677862E-03
-49.085969E-03,-40.243491E-03,-17.677862E-03
-49.082869E-03,-45.678474E-03,+45.069154E-03
-49.079769E-03,-46.098333E-03,+49.267743E-03
-49.076669E-03,-46.098333E-03,+49.267743E-03
-49.073569E-03,-46.098333E-03,+49.267743E-03
-49.070469E-03,-52.373037E-03,+49.267743E-03
-49.067369E-03,-52.792894E-03,+49.267743E-03
-49.064269E-03,-46.518188E-03,+49.267743E-03
-49.061169E-03,-39.823627E-03,-13.479313E-03
-49.058069E-03,-45.678479E-03,-17.677862E-03
-49.054969E-03,-39.823626E-03,+13.695672E-03
-49.051869E-03,-51.953187E-03,-15.578596E-03
-49.048769E-03,-52.792894E-03,+13.695677E-03
-49.045669E-03,-52.792894E-03,+15.794940E-03
-49.042569E-03,-46.518184E-03,+15.794940E-03
-49.039469E-03,-52.373043E-03,+15.794940E-03
-49.036369E-03,-40.243473E-03,+47.168491E-03
-49.033269E-03,-45.678483E-03,+17.894189E-03
-49.030169E-03,-46.098333E-03,+15.794940E-03
-49.027069E-03,-39.823621E-03,+15.794940E-03
-49.023969E-03,-45.678485E-03,+15.794940E-03
-49.020869E-03,-39.823620E-03,+15.794940E-03
-49.017769E-03,-39.403772E-03,-15.578628E-03
-49.014669E-03,-51.953201E-03,+13.695708E-03
-49.011569E-03,-40.243464E-03,+15.794940E-03
-49.008469E-03,-39.403772E-03,-15.578636E-03
-49.005369E-03,-39.403772E-03,+13.695717E-03
-49.002269E-03,-33.129055E-03,+47.168522E-03
-48.999169E-03,-32.709211E-03,-13.479427E-03
-48.996069E-03,-38.983929E-03,-17.677862E-03
-48.992969E-03,-33.129054E-03,+13.695728E-03
-48.989869E-03,-38.983930E-03,+15.794940E-03
-48.986769E-03,-26.854333E-03,+15.794940E-03
-48.983669E-03,-38.564091E-03,+15.794940E-03
-48.980569E-03,-26.854331E-03,+15.794940E-03
-48.977469E-03,-38.564093E-03,+47.168545E-03
-48.974369E-03,-26.854328E-03,+17.894135E-03
-48.971269E-03,-26.014650E-03,+15.794940E-03
-48.968169E-03,-26.014650E-03,+15.794940E-03
-48.965069E-03,-26.014650E-03,+15.794940E-03
-48.961969E-03,-19.739926E-03,+15.794940E-03
-48.958869E-03,-19.320089E-03,+15.794940E-03
-48.955769E-03,-19.320089E-03,+15.794940E-03
-48.952669E-03,-25.594815E-03,+47.168568E-03
-48.949569E-03,-19.739924E-03,-13.479518E-03
-48.946469E-03,-13.045362E-03,+13.695771E-03
-48.943369E-03,-12.625528E-03,+47.168576E-03
-48.940269E-03,-12.625528E-03,+17.894104E-03
-48.937169E-03,-12.625528E-03,+15.794940E-03
-48.934069E-03,-18.900258E-03,+15.794940E-03
-48.930969E-03,-6.770630E-03,+15.794940E-03
-48.927869E-03,-5.930968E-03,+15.794940E-03
-48.924769E-03,-5.930968E-03,+15.794940E-03
-48.921669E-03,+343.764E-06,-15.578715E-03
-48.918569E-03,-5.511139E-03,+13.695796E-03
